observation_frame,unscaled_time,frame_timing_timestamp,segment,"frame_interval_ms","cpu_frame_ms","gpu_frame_ms","cpu_render_thread_ms","gc_allocated_in_editor_frame_bytes","VSM.LayoutRemap_gpu_ms","VSM.Allocate_gpu_ms","VSM.InvalidateStatic_gpu_ms","VSM.ClearPhysicalPages_gpu_ms","VSM.StaticCasterCull_gpu_ms","VSM.DynamicCasterCull_gpu_ms","VSM.PageCull_gpu_ms","VSM.StaticRaster_gpu_ms","VSM.DynamicRaster_gpu_ms","VSM.UnityCompatibilityRaster_gpu_ms","VSM.FinalizePages_gpu_ms","VSM.ResetFeedback_gpu_ms","VSM.ResolveAndFeedback_gpu_ms"
14007,101.97383219954648,19072904149886,1,20.342601463198662,21.1964,20.152576,2.7429,14555,0.001024,16.107775999999998,,0.03968,0.370432,0,0.349184,0.008192,0.011264,,0.0025599999999999998,,1.0263039999999999
14008,101.99418030045351,19072904361850,1,20.348099991679192,19.3774,20.317696,3.0994,14750,0.001024,16.261888,,0.037632,0.34431999999999996,0,0.32511999999999996,0.008704,0.011264,,0.0025599999999999998,,1.1985919999999999
14009,102.01440299744898,19072904555624,1,20.222697407007217,20.6306,20.324096,3.7631,14757,0.001024,16.265472,,0.042496,0.36019199999999996,0,0.339456,0.007424,0.010752,,0.002304,,1.024256
14010,102.03437089710884,19072904761930,1,19.967900589108467,20.3969,20.200448,3.89,14555,0.001024,15.90912,,0.035328,0.37376,0,0.354048,0.012032,0.011519999999999999,,0.0025599999999999998,,1.194752
14011,102.05449299886621,19072904965899,1,20.1221015304327,21.7307,19.924736,3.61,14555,0.001024,15.90912,,0.035328,0.37376,0,0.354048,0.012032,0.011519999999999999,,0.0025599999999999998,,1.194752
14012,102.07481050170068,19072905183206,1,20.317502319812775,19.5612,20.141056,3.3279,14555,0.001024,16.209408,,0.035072,0.36479999999999996,0,0.34483199999999997,0.003072,0.011007999999999999,,0.0025599999999999998,,1.030656
14013,102.09548740079364,19072905378818,1,20.676899701356888,19.7995,20.21888,3.7439,14555,0.0012799999999999999,16.110336,,0.035328,0.34022399999999997,0,0.320768,0.005632,0.010752,,0.002304,,1.3542399999999999
14014,102.11561659580498,19072905576813,1,20.129194483160973,20.0923,20.736,3.1516,99637,0.001024,16.326912,,0.036095999999999996,0.511744,0,0.34099199999999996,0.009216,0.010752,,0.002304,,1.3073919999999999
14015,102.13588660005668,19072905777736,1,20.270004868507385,20.0466,20.062976,4.0453,14607,0.0012799999999999999,16.262144,,0.03456,0.34764799999999996,0,0.32716799999999996,0.003328,0.010239999999999999,,0.0025599999999999998,,1.02912
14016,102.15658619614513,19072905978202,1,20.699596032500267,21.1968,20.302336,0.7904,14750,0.001024,16.330752,,0.036608,0.35072,0.000256,0.33177599999999996,0.005888,0.011519999999999999,,0.0025599999999999998,,1.1883519999999999
14017,102.17726410147392,19072906190170,1,20.677905529737473,21.0725,0.044544,3.1326,14555,0.001024,16.334848,,0.03584,0.3392,0,0.31718399999999997,0.006912,0.014336,,0.0038399999999999997,,1.027072
14018,102.19697989654195,19072906400895,1,19.715795293450356,18.943,20.670208,3.3878,14555,0.001024,16.217088,,0.039168,0.33664,0,0.31513599999999997,0.003328,0.011007999999999999,,0.003072,,1.348352
14019,102.21749309807255,19072906590325,1,20.513201132416725,20.8617,19.684608,3.8047,14757,0.001024,15.902208,,0.035072,0.33894399999999997,0,0.31923199999999996,0.003328,0.010752,,0.0025599999999999998,,1.0245119999999999
14020,102.23778399943311,19072906798942,1,20.290901884436607,20.8444,20.499968,3.4693,14555,0.001024,16.333568,,0.035584,0.35584,0.000256,0.33536,0.003584,0.012032,,0.0025599999999999998,,1.030656
14021,102.25809810090702,19072907007386,1,20.314101129770279,19.755,20.265472,3.6403,14555,0.001024,16.282111999999998,,0.035584,0.347136,0,0.32716799999999996,0.003328,0.010239999999999999,,0.002816,,1.024768
14022,102.27787509920634,19072907204936,1,19.776998087763786,20.4635,20.300032,3.4364,14555,0.001024,16.333824,,0.039168,0.346112,0,0.325376,0.007424,0.011519999999999999,,0.0025599999999999998,,1.027584
14023,102.29771199688209,19072907409571,1,19.836897030472755,19.5977,19.749632,3.1125,20339,0.001024,16.337408,,0.034048,0.343296,0,0.32383999999999996,0.0038399999999999997,0.011007999999999999,,0.002304,,1.025536
14024,102.31747339852608,19072907605548,1,19.761402159929276,20.0832,19.820288,3.5275,15097,0.001024,16.212224,,0.039424,0.372992,0,0.35328,0.009472,0.011007999999999999,,0.0025599999999999998,,1.0260479999999998
14025,102.33706659580498,19072907806380,1,19.593197852373123,20.1466,19.739136,3.7293,14607,0.001024,16.102144,,0.033791999999999996,0.36531199999999997,0,0.345856,0.004096,0.010496,,0.0025599999999999998,,1.030912
14026,102.35673609693877,19072908007846,1,19.669501110911369,19.8737,19.581184,3.5179,26781,0.001024,16.217855999999998,,0.034304,0.332544,0.000256,0.312832,0.004096,0.012032,,0.0025599999999999998,,1.0311679999999999
14027,102.37708990221088,19072908206583,1,20.353805273771286,20.5204,19.631872,3.7727,99435,0.001024,16.265472,,0.034304,0.349184,0,0.329984,0.0038399999999999997,0.011007999999999999,,0.0025599999999999998,,1.025536
14028,102.39650330215419,19072908411787,1,19.413400441408157,19.3768,20.34816,4.1351,28023,0.001024,16.262144,,0.036608,0.35456,0,0.334848,0.003328,0.010752,,0.0025599999999999998,,1.03168
14029,102.41626240079364,19072908605555,1,19.759098067879677,19.8349,19.405568,0.8373,14902,0.001024,15.857408,,0.039936,0.33766399999999996,0,0.316928,0.007424,0.011776,,0.0025599999999999998,,1.02656
14030,102.43553589852607,19072908803904,1,19.27349716424942,21.943,0.04352,3.329,14555,0.001024,15.847935999999999,,0.035328,0.359168,0,0.33971199999999996,0.003328,0.010752,,0.0025599999999999998,,1.0263039999999999
14031,102.45499910005668,19072909023334,1,19.463201984763145,17.6874,19.252992,3.3798,14555,0.001024,15.844608,,0.034048,0.347904,0.000256,0.32896,0.004352,0.011519999999999999,,0.0025599999999999998,,1.027328
14032,102.47455489654195,19072909200208,1,19.555795937776566,18.8788,19.439104,3.2354,14750,0.001024,15.909887999999999,,0.03584,0.345088,0,0.324352,0.003328,0.011007999999999999,,0.002304,,1.033216
14033,102.49417639597505,19072909388996,1,19.621498882770538,19.4518,19.544064,4.0322,14555,0.001024,16.111871999999998,,0.034304,0.36479999999999996,0.000256,0.345856,0.0084479999999999989,0.011519999999999999,,0.0025599999999999998,,1.0278399999999999
14034,102.5141079010771,19072909583514,1,19.931504502892494,19.8597,19.4944,3.1753999999999998,14757,0.001024,16.109312,,0.034304,0.34687999999999997,0,0.328192,0.003584,0.011264,,0.002816,,1.027584
14035,102.53362120181406,19072909782111,1,19.51330155134201,19.0977,19.806208,3.2933,14555,0.001024,16.268288,,0.035584,0.335872,0,0.315392,0.0038399999999999997,0.011519999999999999,,0.0025599999999999998,,1.0263039999999999
14036,102.5534678004535,19072909973088,1,19.8465995490551,19.926,19.698432,3.8545,14607,0.001024,16.264704,,0.034048,0.35737599999999997,0,0.336896,0.013312,0.011519999999999999,,0.002304,,1.02656
14037,102.57320409580498,19072910172348,1,19.736295565962791,20.2226,19.820032,3.6948,32126,0.001024,16.262144,,0.041471999999999995,0.3584,0.000256,0.33894399999999997,0.003328,0.010752,,0.003072,,1.025024
14038,102.59273219954648,19072910374574,1,19.528103992342949,18.5511,19.722752,4.2512,64082,0.0012799999999999999,16.339968,,0.034048,0.342784,0,0.322048,0.004352,0.010239999999999999,,0.0025599999999999998,,1.024
14039,102.61240999858276,19072910560085,1,19.677799195051193,20.9233,19.511552,3.2655,76989,0.001024,15.914752,,0.034048,0.347392,0,0.327424,0.008192,0.011264,,0.0025599999999999998,,1.033216
14040,102.63212089710883,19072910769318,1,19.710898399353027,18.9916,19.65952,3.4533,99630,0.001024,16.263935999999998,,0.034816,0.36940799999999996,0,0.349952,0.005632,0.010239999999999999,,0.0025599999999999998,,1.028864
14041,102.65152259778911,19072910959234,1,19.401701167225838,19.4869,19.689728,3.7804,14555,0.001024,16.25472,,0.03456,0.369152,0,0.35020799999999996,0.008192,0.012032,,0.002816,,1.025024
14042,102.6716637967687,19072911154103,1,20.141199231147766,20.6791,19.380736,1.0445,14555,0.001024,15.860736,,0.035584,0.335872,0.000256,0.316672,0.006912,0.011007999999999999,,0.0025599999999999998,,1.028864
14043,102.69105610119047,19072911360894,1,19.392304122447968,21.364,0.045312,3.4713,14555,0.001024,16.334336,,0.035328,0.33433599999999997,0.000256,0.313088,0.003328,0.011776,,0.0025599999999999998,,1.028352
14044,102.71125719954648,19072911574534,1,20.201098173856735,16.7774,19.37792,3.7659,14757,0.001024,15.852799999999998,,0.03584,0.34099199999999996,0,0.32,0.003328,0.011264,,0.0025599999999999998,,1.027072
14045,102.73145,19072911742308,1,20.192800089716911,20.8576,20.067072,3.8451,14555,0.001024,16.331519999999998,,0.043264,0.334592,0,0.31513599999999997,0.003072,0.010239999999999999,,0.0025599999999999998,,1.02912
14046,102.75220039682539,19072911950884,1,20.750395953655243,20.2645,20.293632,3.7966,14555,0.001024,16.102912,,0.03584,0.35148799999999997,0,0.329216,0.0038399999999999997,0.010496,,0.002816,,1.192192
14047,102.77246649659864,19072912153529,1,20.266098901629448,19.5619,20.719616,3.527,14607,0.001024,16.337664,,0.03968,0.341248,0,0.320768,0.007936,0.013056,,0.003072,,1.027072
14048,102.79285610119047,19072912349148,1,20.389605313539505,19.908,20.256,3.9407,14750,0.001024,15.859967999999999,,0.03584,0.363008,0,0.342528,0.003584,0.010752,,0.0025599999999999998,,1.44384
14049,102.81323599773242,19072912548228,1,20.379897207021713,21.2175,20.278528,3.529,14757,0.001024,16.329216,,0.034816,0.349952,0,0.329984,0.0038399999999999997,0.010752,,0.0025599999999999998,,1.031424
14050,102.83358869756235,19072912760403,1,20.352700725197792,20.0711,20.448768,3.6301,14555,0.001024,15.917311999999999,,0.036095999999999996,0.342784,0,0.32179199999999997,0.003328,0.013312,,0.003328,,1.028864
14051,102.85395279903628,19072912961114,1,20.364101976156235,20.4894,20.090624,3.5342,14555,0.001024,16.100863999999998,,0.035072,0.37324799999999997,0,0.35225599999999996,0.003072,0.010752,,0.003328,,1.02656
14052,102.87438969671202,19072913166008,1,20.436897873878479,20.0207,20.336384,3.4575,20997,0.001024,16.333056,,0.035584,0.336128,0.000256,0.316672,0.008192,0.012032,,0.0025599999999999998,,1.025024
14053,102.89418499858276,19072913366215,1,19.795302301645279,19.8738,20.41856,3.5021,99435,0.001024,16.219648,,0.034816,0.349184,0.000256,0.328704,0.003328,0.010752,,0.0025599999999999998,,1.189888
14054,102.91455849631519,19072913564953,1,20.373497158288956,20.966,19.773696,3.545,14757,0.001024,15.904,,0.041471999999999995,0.37068799999999996,0,0.348672,0.0038399999999999997,0.010239999999999999,,0.0025599999999999998,,1.027072
14055,102.93481840277778,19072913774613,1,20.259905606508255,20.1783,20.36224,0.9083,14555,0.0012799999999999999,16.257535999999998,,0.035072,0.342784,0,0.32179199999999997,0.007936,0.010752,,0.0025599999999999998,,1.184512
14056,102.95544119897959,19072913976396,1,20.622795447707176,22.2245,0.044032,3.7114,14750,0.001024,16.091648,,0.041215999999999996,0.366592,0,0.346368,0.0076799999999999993,0.011776,,0.0025599999999999998,,1.025536
14057,102.97534249574829,19072914198641,1,19.901296123862267,18.0596,20.600064,3.5067,14607,0.001024,16.107008,,0.036351999999999995,0.34559999999999996,0,0.324352,0.003072,0.012544,,0.0038399999999999997,,1.19424
14058,102.99553959750567,19072914379237,1,20.197100937366486,20.7125,19.898112,3.6696,14555,0.001024,15.842816,,0.039168,0.361728,0,0.332544,0.011264,0.012799999999999999,,0.002816,,1.025792
14059,103.01576339994331,19072914586362,1,20.223801955580711,20.8553,20.080384,3.741,14757,0.001024,15.905792,,0.035328,0.33536,0.000256,0.31462399999999996,0.003328,0.010496,,0.0025599999999999998,,1.367808
14060,103.0359178004535,19072914794915,1,20.154399797320366,19.336,20.292096,3.6444,14555,0.001024,16.346368,,0.035328,0.346112,0.000256,0.325888,0.003584,0.011776,,0.002304,,1.030912
14061,103.05621429988662,19072914988275,1,20.296499133110046,21.0481,20.132608,3.5335,14555,0.001024,16.324096,,0.036608,0.33305599999999996,0,0.313088,0.003072,0.010496,,0.0025599999999999998,,1.024768
14062,103.07659019982992,19072915198756,1,20.375899970531464,18.7534,20.285184,3.6482,14555,0.001024,16.221439999999998,,0.036608,0.360448,0,0.34099199999999996,0.008192,0.011776,,0.0025599999999999998,,1.2671999999999999
14063,103.09615829790249,19072915386290,1,19.568098708987236,20.9378,20.358656,3.6081,14555,0.001024,16.327935999999998,,0.035584,0.363008,0.000256,0.34227199999999997,0.0076799999999999993,0.011519999999999999,,0.0025599999999999998,,1.028096
14064,103.11594370039683,19072915595668,1,19.785402342677116,20.5692,19.539712,4.0903,14952,0.001024,15.862271999999999,,0.035072,0.37273599999999996,0,0.349952,0.0038399999999999997,0.012032,,0.0025599999999999998,,1.0296319999999999
14065,103.1356044005102,19072915801360,1,19.660700112581253,20.8233,19.780608,4.0101,14555,0.001024,16.101119999999998,,0.035072,0.35737599999999997,0.000256,0.33638399999999996,0.003328,0.011007999999999999,,0.0025599999999999998,,1.031424
14066,103.15568390022675,19072916009593,1,20.079499110579491,19.0369,19.6416,3.7538,99435,0.001024,15.84512,,0.035328,0.341504,0,0.320768,0.0038399999999999997,0.010752,,0.0025599999999999998,,1.0260479999999998
14067,103.17619759778911,19072916199962,1,20.51369845867157,20.0218,19.979776,3.39,14607,0.001024,15.886591999999998,,0.03584,0.35225599999999996,0.000256,0.332544,0.003328,0.011519999999999999,,0.0025599999999999998,,1.0293759999999998
14068,103.19688789682539,19072916400180,1,20.690299570560455,18.5489,20.562944,1.0123,14555,0.001024,16.21248,,0.039168,0.363776,0,0.344576,0.0076799999999999993,0.011519999999999999,,0.002304,,1.3642239999999999
14069,103.21711879960317,19072916585669,1,20.23090235888958,22.7509,0.048128,3.2267,14757,0.001024,15.863296,,0.0384,0.35814399999999996,0,0.33664,0.003328,0.013056,,0.004096,,1.187328
14070,103.23704610260771,19072916813178,1,19.927302375435829,18.0735,20.084224,4.2895,14555,0.0012799999999999999,16.33024,,0.037376,0.34815999999999997,0,0.327936,0.004096,0.011776,,0.002816,,1.02656
14071,103.25738380102041,19072916993913,1,20.337698981165886,21.3645,19.902208,3.9138,14555,0.001024,16.109568,,0.038911999999999995,0.329472,0,0.310272,0.0076799999999999993,0.009984,,0.003072,,1.027584
14072,103.27821330073695,19072917207558,1,20.829500630497932,20.0799,20.322048,3.5836,14750,0.001024,16.335359999999998,,0.035584,0.367616,0,0.34687999999999997,0.010752,0.011519999999999999,,0.0025599999999999998,,1.02528
14073,103.29820719954648,19072917408357,1,19.993899390101433,19.7351,20.7168,4.1739,14555,0.001024,16.255744,,0.03584,0.34176,0.000256,0.32,0.003072,0.012544,,0.004096,,1.186048
14074,103.31877339852608,19072917605708,1,20.566198974847794,20.1265,20.075264,3.8548,14757,0.001024,16.106496,,0.037888,0.335872,0,0.315648,0.003584,0.011776,,0.002304,,1.02656
14075,103.33916639739229,19072917806973,1,20.392999053001404,19.9965,20.550912,3.3105,14555,0.001024,16.33792,,0.03584,0.367616,0.000256,0.346112,0.003584,0.011519999999999999,,0.0025599999999999998,,1.025792
14076,103.35884059665533,19072918006938,1,19.67419870197773,20.4749,20.25472,3.5316,14555,0.001024,16.241664,,0.035328,0.330496,0,0.312064,0.003584,0.011776,,0.0025599999999999998,,1.192192
14077,103.37919520266439,19072918211687,1,20.354606211185455,20.4266,19.787264,3.3103,21049,0.001024,16.111871999999998,,0.035072,0.338176,0.000256,0.317696,0.003328,0.011264,,0.0025599999999999998,,1.030656
14078,103.39898789682539,19072918415953,1,19.792694598436356,20.5303,20.255744,3.7428,14555,0.001024,16.260096,,0.040448,0.368896,0,0.349184,0.003328,0.010752,,0.0025599999999999998,,1.185536
14079,103.41958810232425,19072918621256,1,20.600205287337303,19.6183,19.814656,3.4166,99637,0.001024,15.848704,,0.035072,0.3584,0,0.33792,0.005632,0.010239999999999999,,0.002304,,1.030656
14080,103.43985049603174,19072918817439,1,20.262394100427628,20.4391,20.58496,3.5581,14750,0.001024,16.110848,,0.041728,0.337408,0,0.315648,0.003584,0.014591999999999999,,0.003072,,1.190656
14081,103.46089289965985,19072919021830,1,21.04240283370018,19.8678,20.29312,0.7324,14555,0.001024,16.33792,,0.035072,0.36019199999999996,0.000256,0.34022399999999997,0.003072,0.011519999999999999,,0.0025599999999999998,,1.027584
14082,103.48112269699546,19072919220508,1,20.229797810316086,21.3616,0.044032,3.304,14555,0.001024,16.104447999999998,,0.036608,0.341248,0,0.32,0.003584,0.012799999999999999,,0.003584,,1.028096
14083,103.50106940192744,19072919434124,1,19.946705549955368,19.5911,20.114944,3.1346,14555,0.001024,16.259328,,0.035584,0.346624,0,0.326912,0.012032,0.011264,,0.0025599999999999998,,1.025792
14084,103.52185809948979,19072919630035,1,20.788697525858879,21.0432,20.028928,3.5906,14757,0.001024,16.332544,,0.039424,0.371456,0,0.35148799999999997,0.003328,0.010239999999999999,,0.002816,,1.024768
14085,103.54164370039682,19072919840467,1,19.785601645708084,20.2032,20.72064,3.4247,14555,0.001024,16.327168,,0.035328,0.34687999999999997,0,0.32639999999999997,0.0048639999999999994,0.011007999999999999,,0.003072,,1.19296
14086,103.56192120181406,19072920042499,1,20.27750201523304,20.0049,19.808768,3.595,14555,0.001024,15.84512,,0.034816,0.34764799999999996,0.000256,0.32767999999999997,0.004608,0.010752,,0.0025599999999999998,,1.027328
14087,103.58221420068027,19072920242548,1,20.292999222874641,20.406,20.278272,3.0533,14607,0.001024,16.098048,,0.040192,0.358656,0,0.33792,0.007168,0.010239999999999999,,0.002304,,1.361408
14088,103.60237999574829,19072920446608,1,20.165795460343361,19.4866,20.254976,3.0793,14750,0.001024,16.108287999999998,,0.035072,0.371712,0,0.351744,0.003328,0.009984,,0.0025599999999999998,,1.200384
14089,103.62290579648526,19072920641474,1,20.525800064206123,20.4699,20.09344,2.5916,14757,0.001024,16.21248,,0.041471999999999995,0.365824,0,0.34431999999999996,0.007424,0.010752,,0.0025599999999999998,,1.0304
14090,103.64353640164398,19072920846173,1,20.6306055188179,19.4164,20.56576,2.4575,14555,0.001024,16.105984,,0.035328,0.366336,0,0.343296,0.0076799999999999993,0.012032,,0.0025599999999999998,,1.464064
14091,103.66345319586168,19072921040337,1,19.916793331503868,20.4961,20.532992,3.127,14555,0.001024,16.339968,,0.035072,0.363264,0,0.34304,0.003584,0.012032,,0.0025599999999999998,,1.201152
14092,103.68425409580499,19072921245298,1,20.800899714231491,20.4369,19.894016,2.7733,100127,0.001024,15.904767999999999,,0.039168,0.34764799999999996,0,0.32767999999999997,0.003328,0.010239999999999999,,0.0025599999999999998,,1.028608
14093,103.70426950113378,19072921449667,1,20.015405490994453,20.3011,20.790528,4.0299,14555,0.0012799999999999999,16.336384,,0.042752,0.369152,0.000256,0.349184,0.003584,0.010496,,0.0025599999999999998,,1.4410239999999999
14094,103.72565070153061,19072921652678,1,21.381201222538948,20.7985,20.06144,0.6879,14757,0.001024,16.261376,,0.040192,0.35481599999999996,0,0.333824,0.0076799999999999993,0.011519999999999999,,0.0025599999999999998,,1.025536
14095,103.74538349631518,19072921860663,1,19.732795655727386,21.4027,0.045568,3.702,14555,0.001024,16.274176,,0.036864,0.34304,0,0.322048,0.0076799999999999993,0.012032,,0.003072,,1.207296
14096,103.76645139597505,19072922074690,1,21.067900583148003,18.7234,19.700224,2.5885,14750,0.001024,15.849215999999998,,0.035328,0.334592,0.000256,0.31385599999999997,0.007936,0.010496,,0.002816,,1.0260479999999998
14097,103.78651330073696,19072922261924,1,20.061904564499855,21.2822,20.97664,2.8779,14607,0.001024,15.901183999999999,,0.040448,0.352,0,0.330752,0.0076799999999999993,0.013312,,0.003328,,1.2487679999999999
14098,103.80698509778911,19072922474746,1,20.47179639339447,20.2859,20.11904,3.3121,20686,0.001024,16.267008,,0.039168,0.336896,0,0.315648,0.008192,0.010752,,0.0025599999999999998,,1.0293759999999998
14099,103.82753979591837,19072922677605,1,20.554699003696442,21.6669,20.455424,3.3428,14555,0.001024,15.915519999999999,,0.039424,0.34431999999999996,0,0.323328,0.003328,0.015104,,0.003072,,1.0296319999999999
14100,103.84833409863946,19072922894274,1,20.794302225112915,20.0827,20.528128,3.4006,20356,0.001024,16.251904,,0.038655999999999996,0.36863999999999997,0.000256,0.344064,0.0076799999999999993,0.011519999999999999,,0.0025599999999999998,,1.203968
14101,103.86838810232426,19072923095101,1,20.054003223776817,20.3517,20.680448,3.175,14555,0.001024,16.332544,,0.036864,0.361984,0.000256,0.33971199999999996,0.008192,0.011007999999999999,,0.0025599999999999998,,1.0227199999999999
14102,103.88868570011337,19072923298618,1,20.297598093748093,20.4813,20.031488,3.8855,34303,0.001024,15.909376,,0.039168,0.356352,0,0.33408,0.007936,0.010239999999999999,,0.0025599999999999998,,1.2083199999999998
14103,103.90905680272108,19072923503431,1,20.371101796627045,21.8073,20.260608,4.0996,14902,0.001024,16.2048,,0.039168,0.37504,0.000256,0.35353599999999996,0.0076799999999999993,0.011776,,0.002304,,1.027584
14104,103.92942580073695,19072923721504,1,20.368998870253563,20.6656,20.462592,3.8454,100322,0.001024,16.207872,,0.03584,0.363776,0,0.342784,0.003328,0.011007999999999999,,0.0025599999999999998,,1.0260479999999998
14105,103.94966629818593,19072923928160,1,20.240496844053268,20.2285,20.34688,4.6748,18893,0.001024,16.32896,,0.040192,0.34483199999999997,0,0.324608,0.011007999999999999,0.009984,,0.0025599999999999998,,1.197824
14106,103.97026259920635,19072924130445,1,20.596301183104515,22.2999,20.169984,0.9818,14555,0.001024,15.858944,,0.03584,0.33433599999999997,0.000256,0.3136,0.003328,0.011776,,0.0025599999999999998,,1.0327039999999998
14107,103.99053609693877,19072924353444,1,20.273497328162193,18.2618,0.044288,3.4519,14607,0.001024,15.852544,,0.03968,0.339456,0,0.317696,0.0076799999999999993,0.013312,,0.003328,,1.194752
14108,104.01079109977324,19072924536062,1,20.255003124475479,19.2221,20.174848,3.0696,14757,0.001024,16.282111999999998,,0.0384,0.38144,0.000256,0.35353599999999996,0.007424,0.011519999999999999,,0.0025599999999999998,,1.02528
14109,104.03084579790249,19072924728283,1,20.05469799041748,19.626,20.238592,3.2806,14555,0.001024,16.32768,,0.036351999999999995,0.35609599999999997,0.000256,0.33664,0.0063999999999999994,0.010239999999999999,,0.0025599999999999998,,1.024
